,lat,lon,timestamp,amenity,name,brand:wikidata,cuisine,brand,chain_name,city
0,49.260812,-123.125736,2020-03-20T18:22:12.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Vancouver
1,49.1935797,-123.1807883,2019-09-14T05:00:22.000-07:00,cafe,Tim Hortons,Q175106,coffee_shop,Tim Hortons,Tim Hortons,Richmond
2,49.2284004,-122.8483834,2019-11-20T11:48:37.000-08:00,cafe,Tim Hortons,Q175106,coffee_shop,Tim Hortons,Tim Hortons,Coquitlam
3,49.212449,-122.9197493,2019-07-02T01:10:30.000-07:00,cafe,Tim Hortons,Q175106,coffee_shop,Tim Hortons,Tim Hortons,New Westminster
4,49.212659,-122.9193469,2019-07-02T01:10:30.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,New Westminster
5,49.1327053,-123.0991859,2019-08-24T15:12:34.000-07:00,restaurant,Nando's,Q3472954,chicken;portuguese,Nando's,Nando's,Richmond
6,49.1330103,-123.0955358,2019-08-24T15:12:34.000-07:00,restaurant,Boston Pizza,Q894578,pizza,Boston Pizza,Boston Pizza,Richmond
7,49.2347493,-123.1547249,2019-09-24T19:58:50.000-07:00,fast_food,McDonald's,Q38076,burger,McDonald's,McDonald's,Vancouver
8,49.1398614,-123.137394,2019-02-27T00:17:55.000-08:00,fast_food,KFC,Q524757,chicken,KFC,KFC,Richmond
9,49.1330851,-123.0940869,2019-08-24T15:12:34.000-07:00,fast_food,McDonald's,Q38076,burger,McDonald's,McDonald's,Richmond
10,49.1329977,-123.0973124,2019-08-24T15:12:34.000-07:00,fast_food,Burger King,Q177054,burger,Burger King,Burger King,Richmond
11,49.0919518,-122.9576502,2019-08-02T01:26:08.000-07:00,cafe,Tim Hortons,Q175106,coffee_shop,Tim Hortons,Tim Hortons,Delta
12,49.278119,-122.9122848,2020-01-18T09:04:52.000-08:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Burnaby
13,49.2731066,-123.1007271,2020-02-05T20:20:15.000-08:00,cafe,Tim Hortons,Q175106,coffee_shop,Tim Hortons,Tim Hortons,Vancouver
14,49.2427149,-123.004048,2019-07-07T04:11:10.000-07:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,Burnaby
15,49.2769081,-122.8589634,2020-02-12T23:53:44.000-08:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Port Moody
16,49.2875631,-123.129718,2019-09-18T23:00:49.000-07:00,restaurant,Cora,Q2996960,breakfast,Cora,Cora,Vancouver
17,49.2866006,-123.1282087,2019-08-23T07:46:30.000-07:00,cafe,Chatime,Q16829306,bubble_tea,Chatime,Chatime,Vancouver
18,49.2661113,-123.2420861,2019-05-29T17:24:51.000-07:00,fast_food,Pita Pit,Q7757289,pita,Pita Pit,Pita Pit,Electoral Area A
19,49.2873431,-123.1143935,2019-08-29T17:32:53.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Vancouver
20,49.2387806,-123.0316319,2019-07-07T03:58:25.000-07:00,cafe,Tim Hortons,Q175106,coffee_shop,Tim Hortons,Tim Hortons,Vancouver
21,49.2686141,-123.158778,2019-08-29T18:37:06.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Vancouver
22,49.285902899999996,-123.1249177,2019-08-28T07:25:01.000-07:00,cafe,Tim Hortons,Q175106,coffee_shop,Tim Hortons,Tim Hortons,Vancouver
23,49.2860886,-123.1252316,2019-08-28T07:25:01.000-07:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,Vancouver
24,49.2876133,-123.1149238,2019-11-25T23:07:41.000-08:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Vancouver
25,49.212995,-123.1401,2019-05-29T17:48:57.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Vancouver
26,49.3721579,-123.0988075,2019-06-09T12:39:41.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,None
27,49.1048167,-122.8022148,2019-09-23T20:08:40.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Surrey
28,49.2501163,-122.8923026,2019-09-23T20:19:36.000-07:00,fast_food,McDonald's,Q38076,burger,McDonald's,McDonald's,Coquitlam
29,49.2796195,-123.0999337,2020-06-11T20:27:15.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Vancouver
30,49.1653656,-122.6614878,2019-06-07T13:28:04.000-07:00,restaurant,Round Table Pizza,Q7371139,pizza,Round Table Pizza,Round Table Pizza,None
31,49.1674933,-122.6674453,2019-06-07T13:28:04.000-07:00,restaurant,Boston Pizza,Q894578,pizza,Boston Pizza,Boston Pizza,None
32,49.1633833,-122.6594915,2020-02-11T02:31:22.000-08:00,fast_food,Taco Del Mar,Q7673972,mexican,Taco Del Mar,Taco Del Mar,None
33,49.1660159,-122.6635496,2019-03-08T20:32:22.000-08:00,restaurant,Pizza Hut,Q191615,pizza,Pizza Hut,Pizza Hut,None
34,49.1672102,-122.6661043,2019-08-24T15:24:21.000-07:00,restaurant,Montana's,Q17022490,barbecue,Montana's,Montana's,None
35,49.2539596,-122.7388737,2019-09-10T18:06:48.000-07:00,restaurant,Swiss Chalet,Q2372909,chicken,Swiss Chalet,Swiss Chalet,Port Coquitlam
36,49.2540332,-122.7388698,2019-09-10T18:06:48.000-07:00,fast_food,Mucho Burrito,Q65148332,mexican,Mucho Burrito,Mucho Burrito,Port Coquitlam
37,49.2548653,-122.7354267,2019-09-23T20:16:20.000-07:00,fast_food,McDonald's,Q38076,burger,McDonald's,McDonald's,Port Coquitlam
38,49.2541361,-122.7388679,2019-09-10T18:06:48.000-07:00,fast_food,Five Guys,Q1131810,burger,Five Guys,Five Guys,Port Coquitlam
39,49.2544914,-122.7381621,2019-09-10T18:06:48.000-07:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,Port Coquitlam
40,49.2543347,-122.737988,2019-09-10T18:06:48.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Port Coquitlam
41,49.257451,-122.7437942,2019-09-10T18:06:48.000-07:00,cafe,Tim Hortons,Q175106,coffee_shop,Tim Hortons,Tim Hortons,Port Coquitlam
42,49.2567827,-123.184916,2019-08-29T19:07:45.000-07:00,fast_food,Dairy Queen,Q1141226,ice_cream;burger,Dairy Queen,Dairy Queen,Vancouver
43,49.171823,-122.6674842,2019-06-07T13:28:04.000-07:00,fast_food,Quiznos,Q1936229,sandwich,Quiznos,Quiznos,None
44,49.29089,-123.1342671,2019-08-29T18:02:26.000-07:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,Vancouver
45,49.1659998,-122.6645407,2019-08-24T15:24:21.000-07:00,fast_food,Booster Juice,Q4943796,juice,Booster Juice,Booster Juice,None
46,49.0498661,-122.311635,2019-09-02T22:08:26.000-07:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,Abbotsford
47,49.0498031,-122.3114531,2019-09-02T22:08:26.000-07:00,fast_food,A&W,Q2818848,burger,A&W,A&W,Abbotsford
48,49.0496405,-122.3118348,2019-10-29T04:00:37.000-07:00,fast_food,New York Fries,Q7013558,fries,New York Fries,New York Fries,Abbotsford
49,49.0498388,-122.3117035,2019-09-02T22:08:26.000-07:00,fast_food,Manchu Wok,Q6747622,chinese,Manchu Wok,Manchu Wok,Abbotsford
50,49.0497721,-122.311822,2019-10-29T04:00:37.000-07:00,fast_food,Freshslice Pizza,Q5503082,pizza,Freshslice Pizza,Freshslice Pizza,Abbotsford
51,49.11765,-122.6689767,2019-10-29T07:26:40.000-07:00,restaurant,Chuck E. Cheese's,Q2438391,pizza,Chuck E. Cheese's,Chuck E. Cheese's,None
52,49.2630367,-123.1013042,2020-06-23T20:58:12.000-07:00,fast_food,Freshslice Pizza,Q5503082,pizza,Freshslice Pizza,Freshslice Pizza,Vancouver
53,49.1328835,-122.846132,2019-08-24T00:12:34.000-07:00,cafe,Tim Hortons,Q175106,coffee_shop,Tim Hortons,Tim Hortons,Surrey
54,49.2081236,-123.1407827,2019-05-29T17:48:57.000-07:00,fast_food,McDonald's,Q38076,burger,McDonald's,McDonald's,Vancouver
55,49.2601826,-123.0056472,2019-09-23T20:22:13.000-07:00,fast_food,McDonald's,Q38076,burger,McDonald's,McDonald's,Burnaby
56,49.265883,-123.0242786,2019-09-23T20:23:08.000-07:00,fast_food,McDonald's,Q38076,burger,McDonald's,McDonald's,Vancouver
57,49.2467974,-123.068237,2019-10-28T18:00:55.000-07:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,Vancouver
58,49.2191586,-122.9695668,2019-07-02T01:21:58.000-07:00,fast_food,Papa John's,Q2759586,pizza,Papa John's,Papa John's,Burnaby
59,49.2196001,-122.9683007,2019-06-29T22:44:48.000-07:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,Burnaby
60,49.2196141,-122.9685904,2019-06-29T22:44:48.000-07:00,fast_food,Panago,Q17111672,pizza,Panago,Panago,Burnaby
61,49.2218138,-122.9969317,2020-04-10T05:45:22.000-07:00,fast_food,Domino's,Q839466,pizza,Domino's,Domino's,Burnaby
62,49.233088,-123.0657292,2019-09-24T20:01:38.000-07:00,fast_food,McDonald's,Q38076,burger,McDonald's,McDonald's,Vancouver
63,49.2182564,-123.0773813,2020-01-02T00:34:56.000-08:00,fast_food,McDonald's,Q38076,burger,McDonald's,McDonald's,Vancouver
64,49.2256116,-123.0777236,2019-09-27T12:18:43.000-07:00,fast_food,KFC,Q524757,chicken,KFC,KFC,Vancouver
65,49.2633884,-123.1160798,2019-08-21T21:33:31.000-07:00,fast_food,McDonald's,Q38076,burger,McDonald's,McDonald's,Vancouver
66,49.2635191,-123.1231332,2019-08-29T18:18:41.000-07:00,cafe,Tim Hortons,Q175106,coffee_shop,Tim Hortons,Tim Hortons,Vancouver
67,49.2632049,-123.1070497,2020-04-15T03:28:53.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Vancouver
68,49.2633362,-123.113621,2019-09-13T13:56:49.000-07:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,Vancouver
69,49.2673455,-123.112992,2019-09-13T13:56:49.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Vancouver
70,49.2906218,-123.1338516,2019-09-13T13:56:59.000-07:00,fast_food,McDonald's,Q38076,burger,McDonald's,McDonald's,Vancouver
71,49.235221,-123.1157169,2019-09-13T13:56:59.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Vancouver
72,49.2787084,-122.8066737,2020-01-17T07:58:29.000-08:00,fast_food,Domino's,Q839466,pizza,Domino's,Domino's,Coquitlam
73,49.2273356,-122.9997733,2019-07-05T05:09:00.000-07:00,cafe,McCafé,Q3114287,coffee_shop,McCafé,McCafé,Burnaby
74,49.1186793,-122.6698975,2020-01-17T08:20:56.000-08:00,restaurant,Wild Wing,Q8000869,chicken,Wild Wing,Wild Wing,None
75,49.218633,-122.9551616,2019-07-02T01:21:58.000-07:00,fast_food,Burger King,Q177054,burger,Burger King,Burger King,Burnaby
76,49.2186088,-122.9564849,2019-07-02T01:21:58.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Burnaby
77,49.2258643,-122.9969705,2019-05-27T03:58:18.000-07:00,fast_food,Burger King,Q177054,burger,Burger King,Burger King,Burnaby
78,49.2254547,-122.9975777,2019-05-27T03:58:18.000-07:00,fast_food,Thaï Express,Q7711610,thai,Thaï Express,Thaï Express,Burnaby
79,49.2254531,-122.9968869,2019-05-27T03:58:18.000-07:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,Burnaby
80,49.2257668,-122.9968006,2019-07-20T18:37:01.000-07:00,restaurant,Nando's,Q3472954,chicken;portuguese,Nando's,Nando's,Burnaby
81,49.2258275,-122.9969398,2019-05-27T03:58:18.000-07:00,fast_food,Manchu Wok,Q6747622,chinese,Manchu Wok,Manchu Wok,Burnaby
82,49.2256778,-122.9973902,2019-07-05T05:09:00.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Burnaby
83,49.2257836,-122.9978073,2019-08-24T15:19:56.000-07:00,fast_food,Orange Julius,Q3355059,juice,Orange Julius,Orange Julius,Burnaby
84,49.2275306,-122.999928,2019-10-28T03:54:27.000-07:00,fast_food,Freshslice Pizza,Q5503082,pizza,Freshslice Pizza,Freshslice Pizza,Burnaby
85,49.2254197,-122.9969699,2019-07-05T05:09:00.000-07:00,fast_food,KFC,Q524757,chicken,KFC,KFC,Burnaby
86,49.2254951,-122.9968289,2019-07-05T05:09:00.000-07:00,fast_food,New York Fries,Q7013558,fries,New York Fries,New York Fries,Burnaby
87,49.2254058,-122.9973612,2019-05-27T03:58:18.000-07:00,fast_food,A&W,Q2818848,burger,A&W,A&W,Burnaby
88,49.2254283,-122.9974687,2019-05-27T03:58:18.000-07:00,cafe,Tim Hortons,Q175106,coffee_shop,Tim Hortons,Tim Hortons,Burnaby
89,49.2278206,-122.840058,2019-11-20T11:48:37.000-08:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Coquitlam
90,49.2508506,-122.8947628,2019-09-27T12:21:02.000-07:00,fast_food,A&W,Q2818848,burger,A&W,A&W,Burnaby
91,49.2504908,-122.8944559,2019-09-27T12:21:02.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Burnaby
92,49.2808969,-123.1073143,2019-12-01T04:03:46.000-08:00,fast_food,McDonald's,Q38076,burger,McDonald's,McDonald's,Vancouver
93,49.2799281,-123.1066781,2019-08-29T17:37:11.000-07:00,fast_food,Taco Time,Q7673969,mexican,Taco Time,Taco Time,Vancouver
94,49.1960345,-123.1771649,2019-09-14T05:00:22.000-07:00,fast_food,Wendy's,Q550258,burger,Wendy's,Wendy's,Richmond
95,49.0365009,-122.2911624,2019-06-17T23:11:39.000-07:00,fast_food,Papa John's,Q2759586,pizza,Papa John's,Papa John's,Abbotsford
96,49.2865567,-123.1410036,2019-08-29T18:01:23.000-07:00,cafe,Tim Hortons,Q175106,coffee_shop,Tim Hortons,Tim Hortons,Vancouver
97,49.2195995,-122.9680176,2019-09-13T13:57:00.000-07:00,fast_food,Church's Chicken,Q1089932,chicken,Church's Chicken,Church's Chicken,Burnaby
98,49.2128537,-122.9368713,2019-07-10T04:41:29.000-07:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,New Westminster
99,49.1771813,-122.6691551,2019-06-07T13:28:04.000-07:00,fast_food,McDonald's,Q38076,burger,McDonald's,McDonald's,None
100,49.2116185,-122.9237431,2019-07-02T01:10:30.000-07:00,fast_food,Panago,Q17111672,pizza,Panago,Panago,New Westminster
101,49.1693268,-122.6664782,2019-06-07T13:28:04.000-07:00,restaurant,White Spot,Q7995414,burger,White Spot,White Spot,None
102,49.1128069,-122.6724406,2020-01-17T08:20:56.000-08:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,City of Langley
103,49.1126928,-122.6723021,2019-09-13T13:56:59.000-07:00,fast_food,Chipotle,Q465751,mexican,Chipotle,Chipotle,City of Langley
104,49.1537523,-123.1584726,2020-01-06T02:05:04.000-08:00,fast_food,McDonald's,Q38076,burger,McDonald's,McDonald's,Richmond
105,49.1548975,-123.1578804,2019-06-08T06:32:06.000-07:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,Richmond
106,49.1039933,-122.6615637,2019-10-27T23:44:35.000-07:00,fast_food,Panago,Q17111672,pizza,Panago,Panago,City of Langley
107,49.0448257,-122.778652,2019-09-02T22:08:26.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Surrey
108,49.1614935,-122.8908325,2019-09-28T08:09:19.000-07:00,fast_food,KFC,Q524757,chicken,KFC,KFC,Delta
109,49.1614786,-122.89107,2019-09-28T08:09:19.000-07:00,fast_food,Taco Bell,Q752941,tex-mex,Taco Bell,KFC-Taco Bell,Delta
110,49.2027477,-122.8795076,2019-08-05T13:11:14.000-07:00,fast_food,McDonald's,Q38076,burger,McDonald's,McDonald's,Surrey
111,49.1325243,-123.0924899,2019-08-24T15:12:34.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Richmond
112,49.2634479,-123.1380669,2019-09-02T22:08:25.000-07:00,fast_food,McDonald's,Q38076,burger,McDonald's,McDonald's,Vancouver
113,49.2656284,-123.2543584,2019-05-29T17:24:51.000-07:00,cafe,Tim Hortons,Q175106,coffee_shop,Tim Hortons,Tim Hortons,Electoral Area A
114,49.2656704,-123.2542726,2019-05-29T17:24:51.000-07:00,fast_food,Pizza Pizza,Q1194143,pizza,Pizza Pizza,Pizza Pizza,Electoral Area A
115,49.0904049,-123.0780785,2019-06-09T18:54:20.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Delta
116,49.090412,-123.0782287,2019-06-09T18:54:20.000-07:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,Delta
117,49.1616399,-123.1358929,2020-01-06T02:05:04.000-08:00,fast_food,McDonald's,Q38076,burger,McDonald's,McDonald's,Richmond
118,49.1722688,-123.1361069,2019-10-29T03:23:55.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Richmond
119,49.1711386,-123.1360519,2019-10-29T03:23:55.000-07:00,restaurant,Boston Pizza,Q894578,pizza,Boston Pizza,Boston Pizza,Richmond
120,49.1717889,-123.1359234,2019-05-27T13:45:24.000-07:00,restaurant,White Spot,Q7995414,burger,White Spot,White Spot,Richmond
121,49.1321157,-123.0947566,2019-08-24T15:12:34.000-07:00,fast_food,Quiznos,Q1936229,sandwich,Quiznos,Quiznos,Richmond
122,49.1322997,-123.0914934,2019-08-24T15:12:34.000-07:00,fast_food,Taco Del Mar,Q7673972,mexican,Taco Del Mar,Taco Del Mar,Richmond
123,49.0894108,-123.0802013,2019-07-06T07:48:56.000-07:00,fast_food,Little Caesars,Q1393809,pizza,Little Caesars,Little Caesars,Delta
124,49.0359205,-123.0691691,2019-09-25T19:59:23.000-07:00,fast_food,McDonald's,Q38076,burger,McDonald's,McDonald's,Delta
125,49.1644702,-123.1361623,2020-04-17T20:57:09.000-07:00,restaurant,IHOP,Q1185675,breakfast;pancake,IHOP,IHOP,Richmond
126,49.2796709,-123.1221195,2019-08-29T17:59:17.000-07:00,fast_food,Harvey's,Q1466184,burger,Harvey's,Harvey's,Vancouver
127,49.2347512,-123.1582643,2019-12-26T22:15:17.000-08:00,cafe,Tim Hortons,Q175106,coffee_shop,Tim Hortons,Tim Hortons,Vancouver
128,49.2729377,-123.0997917,2019-11-15T18:17:54.000-08:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Vancouver
129,49.2739585,-123.0980509,2020-06-11T20:24:10.000-07:00,fast_food,A&W,Q2818848,burger,A&W,A&W,Vancouver
130,49.26437,-123.1674354,2019-08-29T18:45:23.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Vancouver
131,49.0953173,-122.6241169,2019-09-23T20:13:59.000-07:00,cafe,Tim Hortons,Q175106,coffee_shop,Tim Hortons,Tim Hortons,None
132,49.1623763,-122.6603266,2019-09-23T20:13:22.000-07:00,cafe,Tim Hortons,Q175106,coffee_shop,Tim Hortons,Tim Hortons,None
133,49.1196856,-122.6912218,2019-06-03T03:16:01.000-07:00,cafe,Tim Hortons,Q175106,coffee_shop,Tim Hortons,Tim Hortons,Surrey
134,49.1247605,-122.7048284,2019-09-04T03:34:36.000-07:00,cafe,Tim Hortons,Q175106,coffee_shop,Tim Hortons,Tim Hortons,Surrey
135,49.1636149,-122.8780219,2019-06-25T02:54:10.000-07:00,cafe,Tim Hortons,Q175106,coffee_shop,Tim Hortons,Tim Hortons,Surrey
136,49.150248500000004,-122.8899397,2019-06-24T21:43:20.000-07:00,cafe,Tim Hortons,Q175106,coffee_shop,Tim Hortons,Tim Hortons,Surrey
137,49.2506688,-122.8967172,2019-09-27T12:21:02.000-07:00,cafe,Tim Hortons,Q175106,coffee_shop,Tim Hortons,Tim Hortons,Burnaby
138,49.324043,-123.1099144,2019-09-12T16:34:50.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,None
139,49.3239681,-123.1028264,2019-12-27T00:25:12.000-08:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,None
140,49.3232543,-123.1137594,2019-09-12T16:34:50.000-07:00,cafe,Tim Hortons,Q175106,coffee_shop,Tim Hortons,Tim Hortons,None
141,49.2310155,-123.0061518,2019-05-29T18:10:20.000-07:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,Burnaby
142,49.2305371,-123.007442,2019-05-27T03:58:22.000-07:00,restaurant,Nando's,Q3472954,chicken;portuguese,Nando's,Nando's,Burnaby
143,49.1883248,-122.9517415,2019-07-15T03:19:59.000-07:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,New Westminster
144,49.1916994,-122.9502443,2019-09-23T20:20:53.000-07:00,fast_food,McDonald's,Q38076,burger,McDonald's,McDonald's,New Westminster
145,49.1564728,-122.2095408,2020-03-07T07:53:21.000-08:00,fast_food,Sarpino's Pizzeria,Q28229116,pizza,Sarpino's Pizzeria,Sarpino's Pizzeria,Area G (Deroche/Dewdney/Sumas Mountain)
146,49.1863895,-122.8474565,2019-08-29T19:49:18.000-07:00,restaurant,Boston Pizza,Q894578,pizza,Boston Pizza,Boston Pizza,Surrey
147,49.1868482,-122.8490317,2019-06-25T03:54:28.000-07:00,fast_food,Orange Julius,Q3355059,juice,Orange Julius,Orange Julius,Surrey
148,49.1871184,-122.8490357,2019-08-24T15:23:01.000-07:00,fast_food,Booster Juice,Q4943796,juice,Booster Juice,Booster Juice,Surrey
149,49.1868448,-122.8492283,2019-08-24T15:23:01.000-07:00,fast_food,Cultures,Q64876898,sandwich,Cultures,Cultures,Surrey
150,49.1871177,-122.8491133,2019-06-25T03:54:28.000-07:00,fast_food,A&W,Q2818848,burger,A&W,A&W,Surrey
151,49.1871155,-122.8493572,2019-06-25T03:54:28.000-07:00,fast_food,Manchu Wok,Q6747622,chinese,Manchu Wok,Manchu Wok,Surrey
152,49.1871919,-122.849834,2019-08-24T15:23:01.000-07:00,fast_food,KFC,Q524757,chicken,KFC,KFC,Surrey
153,49.1864343,-122.8488672,2019-06-25T03:34:59.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Surrey
154,49.1871146,-122.8494584,2019-08-29T20:45:23.000-07:00,fast_food,Charleys Philly Steaks,Q1066777,sandwich,Charleys Philly Steaks,Charleys Philly Steaks,Surrey
155,49.186992,-122.84998,2019-06-25T00:59:54.000-07:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,Surrey
156,49.186768,-122.8499392,2019-06-25T00:59:54.000-07:00,fast_food,Burger King,Q177054,burger,Burger King,Burger King,Surrey
157,49.1886831,-122.802172,2019-08-23T11:23:31.000-07:00,fast_food,Chipotle,Q465751,mexican,Chipotle,Chipotle,Surrey
158,49.1900326,-122.8023914,2019-08-23T11:23:31.000-07:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,Surrey
159,49.1896522,-122.8033776,2019-10-29T18:02:14.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Surrey
160,49.2764887,-123.1189668,2019-08-29T17:37:11.000-07:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,Vancouver
161,49.1775615,-123.1222328,2020-04-17T21:26:32.000-07:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,Richmond
162,49.1784334,-123.121667,2020-04-17T21:26:32.000-07:00,restaurant,Nando's,Q3472954,chicken;portuguese,Nando's,Nando's,Richmond
163,49.1781724,-123.1211081,2020-04-17T21:26:32.000-07:00,fast_food,Burger King,Q177054,burger,Burger King,Burger King,Richmond
